STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,Measurement Flag,Quality Flag,Source Flag,Time of Observation,SNWD,Measurement Flag,Quality Flag,Source Flag,Time of Observation,SNOW,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20061208,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20061209,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20061210,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20061211,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20061212,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20061213,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20061214,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20061215,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20061216,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20061217,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20061218,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20061219,0,T, ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20061220,1.17, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20061221,0.21, , ,N,9999,0,T, ,N,9999,0,T, ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20061222,0.02, , ,N,9999,0,T, ,N,9999,0,T, ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20061223,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20061224,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20061225,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20061226,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20061227,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20061228,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20061229,0.25, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20061230,2.69, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20061231,0.55, , ,N,9999,-9999, , , ,9999,0.3, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070101,0, , ,N,9999,0,T, ,N,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070102,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070103,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070104,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070105,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070106,0,T, ,N,9999,0, , ,N,9999,0,T, ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070107,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070108,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070109,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070110,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070111,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070116,0, , ,N,9999,0.5, , ,N,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070117,0, , ,N,9999,0,T, ,N,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070118,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070119,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070120,0.06, , ,N,9999,0.5, , ,N,9999,0.7, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070121,0.22, , ,N,9999,6.5, , ,N,9999,5.8, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070122,0, , ,N,9999,6.5, , ,N,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070123,0, , ,N,9999,6, , ,N,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070124,0, , ,N,9999,4, , ,N,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070125,0, , ,N,9999,2, , ,N,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070126,0, , ,N,9999,1, , ,N,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070127,0, , ,N,9999,0,T, ,N,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070128,0, , ,N,9999,0,T, ,N,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070129,0, , ,N,9999,0,T, ,N,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070130,0, , ,N,9999,0,T, ,N,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070131,0.1, , ,N,9999,1, , ,N,9999,1, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070201,0, , ,N,9999,1, , ,N,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070202,0, , ,N,9999,0,T, ,N,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070203,0, , ,N,9999,0,T, ,N,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070204,0, , ,N,9999,0,T, ,N,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070205,0, , ,N,9999,0,T, ,N,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070206,0, , ,N,9999,0,T, ,N,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070207,0, , ,N,9999,0,T, ,N,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070208,0, , ,N,9999,0,T, ,N,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070209,0,T, ,N,9999,0,T, ,N,9999,0,T, ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070210,0, , ,N,9999,0,T, ,N,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070211,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070212,0,T, ,N,9999,-9999, , , ,9999,0,T, ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070213,0.22, , ,N,9999,-9999, , , ,9999,2, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070214,0,T, ,N,9999,2, , ,N,9999,0,T, ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070215,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070216,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070217,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070218,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070219,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070220,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070221,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070222,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070223,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070224,0.23, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070225,0,T, ,N,9999,0, , ,N,9999,0,T, ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070226,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070227,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070228,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070301,0.02, , ,N,9999,-9999, , , ,9999,0.5, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070302,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070303,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070304,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070305,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070306,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070307,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070308,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070309,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070310,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070311,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070312,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070313,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070314,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070315,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070316,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070317,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070318,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070319,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070320,0,T, ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070321,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070322,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070323,0,T, ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070324,0.63, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070325,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070326,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070327,0.45, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070328,0.04, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070329,1.1, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070330,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070331,0.53, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070401,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070402,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070403,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070404,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070405,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070406,0.02, , ,N,9999,0,T, ,N,9999,0,T, ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070407,0,T, ,N,9999,0, , ,N,9999,0,T, ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070408,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070409,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070410,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070411,0.12, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070412,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070413,0.41, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070414,1.39, , ,N,9999,5.5, , ,N,9999,5.5, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070415,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070416,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070417,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070418,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070419,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070420,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070421,0.21, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070422,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070423,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070424,0.02, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070425,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070426,0,T, ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070427,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070428,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070429,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070430,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070501,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070502,0.06, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070503,0.04, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070504,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070505,0.01, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070506,0.32, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070507,0.34, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070508,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070509,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070510,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070511,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070512,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070513,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070514,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070515,0.03, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070516,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070517,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070518,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070519,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070520,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070521,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070522,0.02, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070523,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070524,1.18, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070525,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070526,0.01, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070527,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070528,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070529,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070530,0.65, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070531,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
GHCND:US1KSFO0007,DODGE CITY 1.7 SSW KS US,766,37.737,-100.0294,20070605,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999
